"PL_Effect_Size_lnRktoall_0.01","PL_Effect_Size_Type1_lnRktoall_0.01","PL_Effect_Size_Type2_lnRktoall_0.01","PL_Effect_Size_lnRkto0_0.01","PL_Effect_Size_Type1_lnRkto0_0.01","PL_Effect_Size_Type2_lnRkto0_0.01","PL_Effect_Size_lnRktoall_0.05","PL_Effect_Size_Type1_lnRktoall_0.05","PL_Effect_Size_Type2_lnRktoall_0.05","PL_Effect_Size_lnRkto0_0.05","PL_Effect_Size_Type1_lnRkto0_0.05","PL_Effect_Size_Type2_lnRkto0_0.05","PL_Effect_Size_lnRktoall_0.1","PL_Effect_Size_Type1_lnRktoall_0.1","PL_Effect_Size_Type2_lnRktoall_0.1","PL_Effect_Size_lnRkto0_0.1","PL_Effect_Size_Type1_lnRkto0_0.1","PL_Effect_Size_Type2_lnRkto0_0.1","PL_Effect_Size_lnRktoall_0.5","PL_Effect_Size_Type1_lnRktoall_0.5","PL_Effect_Size_Type2_lnRktoall_0.5","PL_Effect_Size_lnRkto0_0.5","PL_Effect_Size_Type1_lnRkto0_0.5","PL_Effect_Size_Type2_lnRkto0_0.5","PL_Effect_Size_lnR","PL_Effect_Size_Type1_lnR","PL_Effect_Size_Type2_lnR","PL_Effect_Size_hedgesD","PL_Effect_Size_Type1_hedgesD","PL_Effect_Size_Type2_hedgesD","unique_number"
0.318835187901066,"SPFR","Sup",0.318851793885019,"SPFR","Sup",0.318768781404824,"SPFR","Sup",0.318851793885019,"SPFR","Sup",0.318685812502781,"SPFR","Sup",0.318851793885019,"SPFR","Sup",0.318023625956708,"SPFR","Sup",0.318851793885019,"SPFR","Sup",0.318851793885019,"SPFR","Sup",0.710556960208202,"SPFR","Sup","254"
0.174427279540431,"SPFR","Sup",0.174434861798153,"SPFR","Sup",0.174396957116739,"SPFR","Sup",0.174434861798153,"SPFR","Sup",0.174359068946818,"SPFR","Sup",0.174434861798153,"SPFR","Sup",0.174056556705567,"SPFR","Sup",0.174434861798153,"SPFR","Sup",0.174434861798153,"SPFR","Sup",0.452399185240063,"SPFR","Sup","255"
0.157275166384731,"SPFR","Sup",0.157283806284159,"SPFR","Sup",0.157240616296602,"SPFR","Sup",0.157283806284159,"SPFR","Sup",0.157197450071204,"SPFR","Sup",0.157283806284159,"SPFR","Sup",0.156852973352993,"SPFR","Sup",0.157283806284159,"SPFR","Sup",0.157283806284159,"SPFR","Sup",0.335030025477736,"SPFR","Sup","256"
0.573059555791911,"SPFR","Sup",0.573093740330945,"SPFR","Sup",0.572922859516781,"SPFR","Sup",0.573093740330945,"SPFR","Sup",0.572752083345937,"SPFR","Sup",0.573093740330945,"SPFR","Sup",0.5713896293356,"SPFR","Sup",0.573093740330945,"SPFR","Sup",0.573093740330945,"SPFR","Sup",1.2017192556712,"SPFR","Sup","257"
0.224940650766671,"SPFR","Sup",0.224952975481991,"SPFR","Sup",0.224891365464212,"SPFR","Sup",0.224952975481991,"SPFR","Sup",0.224829789326638,"SPFR","Sup",0.224952975481991,"SPFR","Sup",0.22433839655323,"SPFR","Sup",0.224952975481991,"SPFR","Sup",0.224952975481991,"SPFR","Sup",0.486365752272855,"SPFR","Sup","258"
0.377025586874347,"SPFR","Sup",0.37705149181521,"SPFR","Sup",0.376922003116881,"SPFR","Sup",0.37705149181521,"SPFR","Sup",0.376792604376581,"SPFR","Sup",0.37705149181521,"SPFR","Sup",0.37576064159622,"SPFR","Sup",0.37705149181521,"SPFR","Sup",0.37705149181521,"SPFR","Sup",0.645470163523831,"SPFR","Sup","259"
0.452823242864048,"SPFR","Sup",0.452846897633881,"SPFR","Sup",0.452728648912591,"SPFR","Sup",0.452846897633881,"SPFR","Sup",0.452610462980464,"SPFR","Sup",0.452846897633881,"SPFR","Sup",0.451667229846298,"SPFR","Sup",0.452846897633881,"SPFR","Sup",0.452846897633881,"SPFR","Sup",1.11600178162033,"SPFR","Sup","260"
0.0341484232053038,"SPFR","Sup",0.0341499971349783,"SPFR","Sup",0.0341421289372912,"SPFR","Sup",0.0341499971349783,"SPFR","Sup",0.0341342643648055,"SPFR","Sup",0.0341499971349783,"SPFR","Sup",0.0340714779919864,"SPFR","Sup",0.0341499971349783,"SPFR","Sup",0.0341499971349783,"SPFR","Sup",0.0887988031667343,"SPFR","Sup","261"
-0.0749392930019814,"SPFR","Sup",-0.0749446139541048,"SPFR","Sup",-0.0749180167504662,"SPFR","Sup",-0.0749446139541048,"SPFR","Sup",-0.0748914384271915,"SPFR","Sup",-0.0749446139541048,"SPFR","Sup",-0.0746794891273401,"SPFR","Sup",-0.0749446139541048,"SPFR","Sup",-0.0749446139541048,"SPFR","Sup",-0.128361406628357,"SPFR","Sup","262"
-0.0204495649196375,"SPFR","Sup",-0.0204506104712907,"SPFR","Sup",-0.0204453837819329,"SPFR","Sup",-0.0204506104712907,"SPFR","Sup",-0.0204401597636208,"SPFR","Sup",-0.0204506104712907,"SPFR","Sup",-0.0203984635295411,"SPFR","Sup",-0.0204506104712907,"SPFR","Sup",-0.0204506104712907,"SPFR","Sup",-0.0364176993416639,"SPFR","Sup","263"
0.729504221570018,"SPFR","Sup",0.729548151045433,"SPFR","Sup",0.729328558883488,"SPFR","Sup",0.729548151045433,"SPFR","Sup",0.729109104678143,"SPFR","Sup",0.729548151045433,"SPFR","Sup",0.727358421282148,"SPFR","Sup",0.729548151045433,"SPFR","Sup",0.729548151045433,"SPFR","Sup",1.42114964282142,"SPFR","Sup","264"
0.542781196223978,"SPFR","Sup",0.542830197156445,"SPFR","Sup",0.542585283086792,"SPFR","Sup",0.542830197156445,"SPFR","Sup",0.542340595306105,"SPFR","Sup",0.542830197156445,"SPFR","Sup",0.540391201098236,"SPFR","Sup",0.542830197156445,"SPFR","Sup",0.542830197156445,"SPFR","Sup",0.985295858310512,"SPFR","Sup","265"
0.341903966782184,"SPFR","Sup",0.341927609838331,"SPFR","Sup",0.341809427562824,"SPFR","Sup",0.341927609838331,"SPFR","Sup",0.341691327748067,"SPFR","Sup",0.341927609838331,"SPFR","Sup",0.340749487391375,"SPFR","Sup",0.341927609838331,"SPFR","Sup",0.341927609838331,"SPFR","Sup",0.857799496864352,"SPFR","Sup","266"
0.167289843107904,"SPFR","Sup",0.16729858771194,"SPFR","Sup",0.167254873852652,"SPFR","Sup",0.16729858771194,"SPFR","Sup",0.167211182884788,"SPFR","Sup",0.16729858771194,"SPFR","Sup",0.16686247707492,"SPFR","Sup",0.16729858771194,"SPFR","Sup",0.16729858771194,"SPFR","Sup",0.491642878503256,"SPFR","Sup","267"
0.66462808358497,"SPFR","Sup",0.664682368244129,"SPFR","Sup",0.664411036824984,"SPFR","Sup",0.664682368244129,"SPFR","Sup",0.664139934916618,"SPFR","Sup",0.664682368244129,"SPFR","Sup",0.66197934602763,"SPFR","Sup",0.664682368244129,"SPFR","Sup",0.664682368244129,"SPFR","Sup",1.09803468723951,"SPFR","Sup","268"
-0.0593133777944308,"SPFR","Sup",-0.0593165771564195,"SPFR","Sup",-0.0593005837980245,"SPFR","Sup",-0.0593165771564195,"SPFR","Sup",-0.0592845990643172,"SPFR","Sup",-0.0593165771564195,"SPFR","Sup",-0.0591570308477642,"SPFR","Sup",-0.0593165771564195,"SPFR","Sup",-0.0593165771564195,"SPFR","Sup",-0.0334697566785284,"SPFR","Sup","269"
-0.0114063736675876,"SPFR","Sup",-0.0114068192561261,"SPFR","Sup",-0.0114045916615026,"SPFR","Sup",-0.0114068192561261,"SPFR","Sup",-0.0114023649367549,"SPFR","Sup",-0.0114068192561261,"SPFR","Sup",-0.0113845823932817,"SPFR","Sup",-0.0114068192561261,"SPFR","Sup",-0.0114068192561261,"SPFR","Sup",-0.0426000667706206,"SPFR","Sup","270"
0.161611782412952,"SPFR","Sup",0.161619363210996,"SPFR","Sup",0.161581466346491,"SPFR","Sup",0.161619363210996,"SPFR","Sup",0.161543587288723,"SPFR","Sup",0.161619363210996,"SPFR","Sup",0.161241194362676,"SPFR","Sup",0.161619363210996,"SPFR","Sup",0.161619363210996,"SPFR","Sup",0.436379357212823,"SPFR","Sup","271"
0.119768554774906,"SPFR","Sup",0.119774729496872,"SPFR","Sup",0.119743862259815,"SPFR","Sup",0.119774729496872,"SPFR","Sup",0.119713010947289,"SPFR","Sup",0.119774729496872,"SPFR","Sup",0.119466772252673,"SPFR","Sup",0.119774729496872,"SPFR","Sup",0.119774729496872,"SPFR","Sup",0.312043340274599,"SPFR","Sup","272"
0.124652346305209,"SPFR","Sup",0.124659773162342,"SPFR","Sup",0.124622647735413,"SPFR","Sup",0.124659773162342,"SPFR","Sup",0.124585544443431,"SPFR","Sup",0.124659773162342,"SPFR","Sup",0.124289512592763,"SPFR","Sup",0.124659773162342,"SPFR","Sup",0.124659773162342,"SPFR","Sup",0.252388825876444,"SPFR","Sup","273"
-0.231628753209876,"FS","Bagout",-0.236929830424244,"FS","Bagout",-0.212609906858764,"FS","Bagout",-0.236929830424244,"FS","Bagout",-0.192831909522853,"FS","Bagout",-0.236929830424244,"FS","Bagout",-0.110633428531268,"FS","Bagout",-0.236929830424244,"FS","Bagout",-0.236929830424244,"FS","Bagout",-1.41777640324584,"FS","Bagout","274"
1.3609765531356,"FS","Sup",1.58240924004618,"FS","Sup",0.896088024556636,"FS","Sup",1.58240924004618,"FS","Sup",0.63779708547678,"FS","Sup",1.58240924004618,"FS","Sup",0.197922497236434,"FS","Sup",1.58240924004618,"FS","Sup",1.58240924004618,"FS","Sup",0.658435940434726,"FS","Sup","275"
0.329882426942158,"FS","Sup",0.36572477945865,"FS","Sup",0.237217278525871,"FS","Sup",0.36572477945865,"FS","Sup",0.175708400902238,"FS","Sup",0.36572477945865,"FS","Sup",0.0572546926634958,"FS","Sup",0.36572477945865,"FS","Sup",0.36572477945865,"FS","Sup",0.209028571333394,"FS","Sup","276"
-0.168136921801998,"FS","Sup",-0.170345365747239,"FS","Sup",-0.159848700941896,"FS","Sup",-0.170345365747239,"FS","Sup",-0.150572858479374,"FS","Sup",-0.170345365747239,"FS","Sup",-0.102857385439708,"FS","Sup",-0.170345365747239,"FS","Sup",-0.170345365747239,"FS","Sup",-0.830513021617467,"FS","Sup","277"
0.382992252256106,"FS","Sup",0.388370674748864,"FS","Sup",0.362905493689368,"FS","Sup",0.388370674748864,"FS","Sup",0.340604473906123,"FS","Sup",0.388370674748864,"FS","Sup",0.228633043598981,"FS","Sup",0.388370674748864,"FS","Sup",0.388370674748864,"FS","Sup",4.06720361021493,"FS","Sup","278"
1.20397280432594,"FS","Sup",1.2443240998495,"FS","Sup",1.06784063000136,"FS","Sup",1.2443240998495,"FS","Sup",0.93826963859293,"FS","Sup",1.2443240998495,"FS","Sup",0.486655262838177,"FS","Sup",1.2443240998495,"FS","Sup",1.2443240998495,"FS","Sup",3.15663031929743,"FS","Sup","279"
1.21639532432449,"FS","Sup",1.24653241874473,"FS","Sup",1.11044674631511,"FS","Sup",1.24653241874473,"FS","Sup",1.00330210886378,"FS","Sup",1.24653241874473,"FS","Sup",0.577075009307191,"FS","Sup",1.24653241874473,"FS","Sup",1.24653241874473,"FS","Sup",9.22027754374714,"FS","Sup","280"
-0.0935114711188962,"SPFR","Sup",-0.0935260580108235,"SPFR","Sup",-0.0934531690571117,"SPFR","Sup",-0.0935260580108235,"SPFR","Sup",-0.0933803937085163,"SPFR","Sup",-0.0935260580108235,"SPFR","Sup",-0.0928022490068869,"SPFR","Sup",-0.0935260580108235,"SPFR","Sup",-0.0935260580108235,"SPFR","Sup",-0.108076731148913,"SPFR","Sup","281"
0.40660745003308,"SPFR","Sup",0.406667754073925,"SPFR","Sup",0.406366415064177,"SPFR","Sup",0.406667754073925,"SPFR","Sup",0.406065528420409,"SPFR","Sup",0.406667754073925,"SPFR","Sup",0.403674597334376,"SPFR","Sup",0.406667754073925,"SPFR","Sup",0.406667754073925,"SPFR","Sup",0.482396159997554,"SPFR","Sup","282"
-0.0435766059387763,"SPFR","Sup",-0.0435831559615831,"SPFR","Sup",-0.0435504255266208,"SPFR","Sup",-0.0435831559615831,"SPFR","Sup",-0.0435177442228598,"SPFR","Sup",-0.0435831559615831,"SPFR","Sup",-0.043258049318136,"SPFR","Sup",-0.0435831559615831,"SPFR","Sup",-0.0435831559615831,"SPFR","Sup",-0.0827172375307548,"SPFR","Sup","283"
0.092089565104283,"SPFR","Sup",0.0921030376842147,"SPFR","Sup",0.0920357142039494,"SPFR","Sup",0.0921030376842147,"SPFR","Sup",0.0919684891424213,"SPFR","Sup",0.0921030376842147,"SPFR","Sup",0.091434205959632,"SPFR","Sup",0.0921030376842147,"SPFR","Sup",0.0921030376842147,"SPFR","Sup",0.106060311940028,"SPFR","Sup","284"
0.38333071900498,"SPFR","Sup",0.383402592844547,"SPFR","Sup",0.383043496202926,"SPFR","Sup",0.383402592844547,"SPFR","Sup",0.382685079776345,"SPFR","Sup",0.383402592844547,"SPFR","Sup",0.379842003220267,"SPFR","Sup",0.383402592844547,"SPFR","Sup",0.383402592844547,"SPFR","Sup",0.696967764177327,"SPFR","Sup","285"
-0.2713288113425,"SPFR","Sup",-0.271383690718662,"SPFR","Sup",-0.271109516969994,"SPFR","Sup",-0.271383690718662,"SPFR","Sup",-0.270835900025926,"SPFR","Sup",-0.271383690718662,"SPFR","Sup",-0.268666806338294,"SPFR","Sup",-0.271383690718662,"SPFR","Sup",-0.271383690718662,"SPFR","Sup",-0.368564837878713,"SPFR","Sup","286"
-0.0266615389817948,"SO","Sup",-0.0273494858620471,"SO","Sup",-0.0242242192555666,"SO","Sup",-0.0273494858620471,"SO","Sup",-0.0217399866364061,"SO","Sup",-0.0273494858620471,"SO","Sup",-0.0119424582951118,"SO","Sup",-0.0273494858620471,"SO","Sup",-0.0273494858620471,"SO","Sup",-0.0269398583288553,"SO","Sup","287"
0.659645059700669,"SPFR","Bagout",0.659994973243045,"SPFR","Bagout",0.658249240708668,"SPFR","Bagout",0.659994973243045,"SPFR","Bagout",0.656513047380165,"SPFR","Bagout",0.659994973243045,"SPFR","Bagout",0.64295743603609,"SPFR","Bagout",0.659994973243045,"SPFR","Bagout",0.659994973243045,"SPFR","Bagout",1.09595878722937,"SPFR","Bagout","288"
0.661489039808342,"SPFR","Bagout",0.661760866739275,"SPFR","Bagout",0.660404041988031,"SPFR","Bagout",0.661760866739275,"SPFR","Bagout",0.659052969216969,"SPFR","Bagout",0.661760866739275,"SPFR","Bagout",0.648447001642038,"SPFR","Bagout",0.661760866739275,"SPFR","Bagout",0.661760866739275,"SPFR","Bagout",1.03007796617109,"SPFR","Bagout","289"
2.085998942226,"FS","Bagout",2.18406649275871,"FS","Bagout",1.78556749898013,"FS","Bagout",2.18406649275871,"FS","Bagout",1.53074564385844,"FS","Bagout",2.18406649275871,"FS","Bagout",0.763279004334028,"FS","Bagout",2.18406649275871,"FS","Bagout",2.18406649275871,"FS","Bagout",4.87347328798531,"FS","Bagout","290"
2.29631547998045,"FS","Bagout",2.41718847573305,"FS","Bagout",1.93993998206881,"FS","Bagout",2.41718847573305,"FS","Bagout",1.64978920795767,"FS","Bagout",2.41718847573305,"FS","Bagout",0.812877636500724,"FS","Bagout",2.41718847573305,"FS","Bagout",2.41718847573305,"FS","Bagout",4.73821444741752,"FS","Bagout","291"
0.369011367629907,"SPFR","Bagout",0.369154884051571,"SPFR","Bagout",0.368438428683705,"SPFR","Bagout",0.369154884051571,"SPFR","Bagout",0.367724780125317,"SPFR","Bagout",0.369154884051571,"SPFR","Bagout",0.36211466723455,"SPFR","Bagout",0.369154884051571,"SPFR","Bagout",0.369154884051571,"SPFR","Bagout",0.803409657446325,"SPFR","Bagout","292"
0.603639754350276,"SPFR","Bagout",0.603916046832003,"SPFR","Bagout",0.602537183769836,"SPFR","Bagout",0.603916046832003,"SPFR","Bagout",0.601164790848295,"SPFR","Bagout",0.603916046832003,"SPFR","Bagout",0.590413061684338,"SPFR","Bagout",0.603916046832003,"SPFR","Bagout",0.603916046832003,"SPFR","Bagout",1.14808482211953,"SPFR","Bagout","293"
0.846957868883716,"SPFR","Bagout",0.847297860387203,"SPFR","Bagout",0.845600787430047,"SPFR","Bagout",0.847297860387203,"SPFR","Bagout",0.843910896946188,"SPFR","Bagout",0.847297860387203,"SPFR","Bagout",0.830644686189411,"SPFR","Bagout",0.847297860387203,"SPFR","Bagout",0.847297860387203,"SPFR","Bagout",1.46464476615248,"SPFR","Bagout","294"
0.579033873792524,"SPFR","Bagout",0.579244167679005,"SPFR","Bagout",0.57819426521068,"SPFR","Bagout",0.579244167679005,"SPFR","Bagout",0.577148266697063,"SPFR","Bagout",0.579244167679005,"SPFR","Bagout",0.568918180597736,"SPFR","Bagout",0.579244167679005,"SPFR","Bagout",0.579244167679005,"SPFR","Bagout",0.858697571245823,"SPFR","Bagout","295"
0.426017481061486,"FS","Sup",0.431782416425538,"FS","Sup",0.404438940752852,"FS","Sup",0.431782416425538,"FS","Sup",0.380391470556048,"FS","Sup",0.431782416425538,"FS","Sup",0.258159633185459,"FS","Sup",0.431782416425538,"FS","Sup",0.431782416425538,"FS","Sup",1.63576055183793,"FS","Sup","296"
0.639184185669461,"FS","Sup",0.648173814917214,"FS","Sup",0.605659726436829,"FS","Sup",0.648173814917214,"FS","Sup",0.568518939999009,"FS","Sup",0.648173814917214,"FS","Sup",0.382725621138675,"FS","Sup",0.648173814917214,"FS","Sup",0.648173814917214,"FS","Sup",2.10877639030107,"FS","Sup","297"
1.11929892727683,"FS","Sup",1.14202478160342,"FS","Sup",1.03750164011064,"FS","Sup",1.14202478160342,"FS","Sup",0.951785585241207,"FS","Sup",1.14202478160342,"FS","Sup",0.581179485457225,"FS","Sup",1.14202478160342,"FS","Sup",1.14202478160342,"FS","Sup",2.93986071131639,"FS","Sup","298"
4.29045944114839,"FS","Sup",4.29045944114839,"FS","Sup",2.73436750941958,"FS","Sup",2.73436750941958,"FS","Sup",2.10413415427021,"FS","Sup",2.10413415427021,"FS","Sup",0.89199803930511,"FS","Sup",0.89199803930511,"FS","Sup",NA,NA,NA,4.12230198601358,"FS","Sup","299"
0.513933193004605,"SPP","Sup",0.513945751102234,"SPP","Sup",0.513882966884998,"SPP","Sup",0.513945751102234,"SPP","Sup",0.513820198341441,"SPP","Sup",0.513945751102234,"SPP","Sup",0.513318613527079,"SPP","Sup",0.513945751102234,"SPP","Sup",0.513945751102234,"SPP","Sup",0.371252644579018,"SPP","Sup","300"
0.730860918859588,"SPP","Sup",0.730887508542792,"SPP","Sup",0.730754580323834,"SPP","Sup",0.730887508542792,"SPP","Sup",0.730621702579579,"SPP","Sup",0.730887508542792,"SPP","Sup",0.729560494130047,"SPP","Sup",0.730887508542792,"SPP","Sup",0.730887508542792,"SPP","Sup",0.856215065423914,"SPP","Sup","301"
0.00660059689412584,"SPP","Sup",0.00660068403135217,"SPP","Sup",0.00660024836823059,"SPP","Sup",0.00660068403135217,"SPP","Sup",0.00659981276261501,"SPP","Sup",0.00660068403135217,"SPP","Sup",0.0065963299865528,"SPP","Sup",0.00660068403135217,"SPP","Sup",0.00660068403135217,"SPP","Sup",0.0096023905399826,"SPP","Sup","302"
0.967362599534595,"SPFL","Sup",0.969655952413601,"SPFL","Sup",0.958304742933049,"SPFL","Sup",0.969655952413601,"SPFL","Sup",0.947235535723576,"SPFL","Sup",0.969655952413601,"SPFL","Sup",0.867625559892874,"SPFL","Sup",0.969655952413601,"SPFL","Sup",0.969655952413601,"SPFL","Sup",1.68181560259457,"SPFL","Sup","303"
0.17958557697508,"SPFL","Sup",0.179971379449001,"SPFL","Sup",0.178058810559989,"SPFL","Sup",0.179971379449001,"SPFL","Sup",0.176186568226439,"SPFL","Sup",0.179971379449001,"SPFL","Sup",0.162518929497775,"SPFL","Sup",0.179971379449001,"SPFL","Sup",0.179971379449001,"SPFL","Sup",0.310241965134009,"SPFL","Sup","304"
0.564384008890094,"SPFL","Sup",0.565992005074698,"SPFL","Sup",0.558044695703381,"SPFL","Sup",0.565992005074698,"SPFL","Sup",0.550323000359963,"SPFL","Sup",0.565992005074698,"SPFL","Sup",0.495616205102462,"SPFL","Sup",0.565992005074698,"SPFL","Sup",0.565992005074698,"SPFL","Sup",0.714233667276452,"SPFL","Sup","305"
0.428363072201419,"SPFL","Sup",0.429418349130657,"SPFL","Sup",0.424194093214441,"SPFL","Sup",0.429418349130657,"SPFL","Sup",0.419097256898222,"SPFL","Sup",0.429418349130657,"SPFL","Sup",0.382393987206853,"SPFL","Sup",0.429418349130657,"SPFL","Sup",0.429418349130657,"SPFL","Sup",0.501964580443218,"SPFL","Sup","306"
0.861329006155573,"FS","Sup",0.886273381820967,"FS","Sup",0.774790020999652,"FS","Sup",0.886273381820967,"FS","Sup",0.689183156463912,"FS","Sup",0.886273381820967,"FS","Sup",0.369791942521906,"FS","Sup",0.886273381820967,"FS","Sup",0.886273381820967,"FS","Sup",1.39490774937588,"FS","Sup","307"
0.282794675751696,"SPFR","Sup",0.282798709237591,"SPFR","Sup",0.282778542966279,"SPFR","Sup",0.282798709237591,"SPFR","Sup",0.282758379589996,"SPFR","Sup",0.282798709237591,"SPFR","Sup",0.282597176725534,"SPFR","Sup",0.282798709237591,"SPFR","Sup",0.282798709237591,"SPFR","Sup",1.13515153719351,"SPFR","Sup","308"
0.0625935698769968,"SPFR","Sup",0.0625950658037331,"SPFR","Sup",0.062587586885221,"SPFR","Sup",0.0625950658037331,"SPFR","Sup",0.0625801097542542,"SPFR","Sup",0.0625950658037331,"SPFR","Sup",0.0625203569813335,"SPFR","Sup",0.0625950658037331,"SPFR","Sup",0.0625950658037331,"SPFR","Sup",0.155360923286721,"SPFR","Sup","309"
-0.214890409557489,"FS","Sup",-0.229008670766608,"FS","Sup",-0.172416027804552,"FS","Sup",-0.229008670766608,"FS","Sup",-0.138287015854091,"FS","Sup",-0.229008670766608,"FS","Sup",-0.0535705736315597,"FS","Sup",-0.229008670766608,"FS","Sup",-0.229008670766608,"FS","Sup",-3.90403107927452,"FS","Sup","310"
1.1898996487305,"SPFL","Sup",1.19116384603335,"SPFL","Sup",1.18487263295252,"SPFL","Sup",1.19116384603335,"SPFL","Sup",1.17865499634165,"SPFL","Sup",1.19116384603335,"SPFL","Sup",1.1314021114911,"SPFL","Sup",1.19116384603335,"SPFL","Sup",1.19116384603335,"SPFL","Sup",0.701653992321169,"SPFL","Sup","311"
0.0246839048609555,"SPFL","Sup",0.0246926125903717,"SPFL","Sup",0.0246491352746538,"SPFL","Sup",0.0246926125903717,"SPFL","Sup",0.0246058108022003,"SPFL","Sup",0.0246926125903717,"SPFL","Sup",0.024264621999631,"SPFL","Sup",0.0246926125903717,"SPFL","Sup",0.0246926125903717,"SPFL","Sup",0.0438549214325632,"SPFL","Sup","312"
1.23214368129263,"FS","Sup",1.34373474670109,"FS","Sup",0.934309237376833,"FS","Sup",1.34373474670109,"FS","Sup",0.723918839226699,"FS","Sup",1.34373474670109,"FS","Sup",0.265107750413242,"FS","Sup",1.34373474670109,"FS","Sup",1.34373474670109,"FS","Sup",2.91264359847162,"FS","Sup","313"
1.10633433476202,"FS","Sup",1.19072757757592,"FS","Sup",0.867500567704723,"FS","Sup",1.19072757757592,"FS","Sup",0.687449159445307,"FS","Sup",1.19072757757592,"FS","Sup",0.263965545834465,"FS","Sup",1.19072757757592,"FS","Sup",1.19072757757592,"FS","Sup",33.8746795291201,"FS","Sup","314"
-0.207639364778244,"FS","Sup",-0.241162056816888,"FS","Sup",-0.133531392624523,"FS","Sup",-0.241162056816888,"FS","Sup",-0.0923733201310153,"FS","Sup",-0.241162056816888,"FS","Sup",-0.0266682470821613,"FS","Sup",-0.241162056816888,"FS","Sup",-0.241162056816888,"FS","Sup",-0.318151810453316,"FS","Sup","315"
-0.0741079721537219,"FS","Sup",-0.0800427076735364,"FS","Sup",-0.0571584138399488,"FS","Sup",-0.0800427076735364,"FS","Sup",-0.0444517625708338,"FS","Sup",-0.0800427076735364,"FS","Sup",-0.0160003413464411,"FS","Sup",-0.0800427076735364,"FS","Sup",-0.0800427076735364,"FS","Sup",-0.110836417268752,"FS","Sup","316"
0.581921545449721,"FS","Sup",0.606135803570315,"FS","Sup",0.502091943797236,"FS","Sup",0.606135803570315,"FS","Sup",0.428995605518358,"FS","Sup",0.606135803570315,"FS","Sup",0.199332902620491,"FS","Sup",0.606135803570315,"FS","Sup",0.606135803570315,"FS","Sup",1.5946509441946,"FS","Sup","317"
0.254234138384241,"FS","Sup",0.260283098263666,"FS","Sup",0.232622295268754,"FS","Sup",0.260283098263666,"FS","Sup",0.210295408836361,"FS","Sup",0.260283098263666,"FS","Sup",0.119059360015988,"FS","Sup",0.260283098263666,"FS","Sup",0.260283098263666,"FS","Sup",0.547482517521702,"FS","Sup","318"
-0.0689928714869513,"FS","Sup",-0.0702042586732484,"FS","Sup",-0.064538521137571,"FS","Sup",-0.0702042586732484,"FS","Sup",-0.0597192347016222,"FS","Sup",-0.0702042586732484,"FS","Sup",-0.0373875320716202,"FS","Sup",-0.0702042586732484,"FS","Sup",-0.0702042586732484,"FS","Sup",-0.221624753935119,"FS","Sup","319"
0.0143887374520995,"FS","Sup",0.0145987994211526,"FS","Sup",0.0136056520557785,"FS","Sup",0.0145987994211526,"FS","Sup",0.0127390257774296,"FS","Sup",0.0145987994211526,"FS","Sup",0.00843886864586446,"FS","Sup",0.0145987994211526,"FS","Sup",0.0145987994211526,"FS","Sup",0.0451486019912533,"FS","Sup","320"
1.20896034583698,"FS","Sup",1.24521576285999,"FS","Sup",1.08462604669337,"FS","Sup",1.24521576285999,"FS","Sup",0.963437510299857,"FS","Sup",1.24521576285999,"FS","Sup",0.519483686509105,"FS","Sup",1.24521576285999,"FS","Sup",1.24521576285999,"FS","Sup",2.58335149519507,"FS","Sup","321"
0.405465108108164,"FS","Sup",0.41424479576021,"FS","Sup",0.373816897157383,"FS","Sup",0.41424479576021,"FS","Sup",0.340647608031693,"FS","Sup",0.41424479576021,"FS","Sup",0.199634747995631,"FS","Sup",0.41424479576021,"FS","Sup",0.41424479576021,"FS","Sup",1.11856575479448,"FS","Sup","322"
0.576646313775981,"FS","Sup",0.589798738015539,"FS","Sup",0.5295469193742,"FS","Sup",0.589798738015539,"FS","Sup",0.480677320656776,"FS","Sup",0.589798738015539,"FS","Sup",0.277704665419782,"FS","Sup",0.589798738015539,"FS","Sup",0.589798738015539,"FS","Sup",2.5551159366679,"FS","Sup","323"
0.446473131835542,"FS","Sup",0.4638874022283,"FS","Sup",0.388325598231468,"FS","Sup",0.4638874022283,"FS","Sup",0.334127569661959,"FS","Sup",0.4638874022283,"FS","Sup",0.15839697070871,"FS","Sup",0.4638874022283,"FS","Sup",0.4638874022283,"FS","Sup",0.785865438973153,"FS","Sup","324"
1.90533538316623,"SPFR","Bagout",1.90553518181117,"SPFR","Bagout",1.9045367269169,"SPFR","Bagout",1.90553518181117,"SPFR","Bagout",1.90353961592022,"SPFR","Bagout",1.90553518181117,"SPFR","Bagout",1.89561072587762,"SPFR","Bagout",1.90553518181117,"SPFR","Bagout",1.90553518181117,"SPFR","Bagout",2.41944999897158,"SPFR","Bagout","325"
0.304332526826056,"FS","Sup",0.313006105516296,"FS","Sup",0.273992555675598,"FS","Sup",0.313006105516296,"FS","Sup",0.243669237375757,"FS","Sup",0.313006105516296,"FS","Sup",0.129419731147957,"FS","Sup",0.313006105516296,"FS","Sup",0.313006105516296,"FS","Sup",1.64852408477085,"FS","Sup","326"
0.136039629312325,"FS","Sup",0.139534532275973,"FS","Sup",0.123653343214154,"FS","Sup",0.139534532275973,"FS","Sup",0.111021131485253,"FS","Sup",0.139534532275973,"FS","Sup",0.0611082845834905,"FS","Sup",0.139534532275973,"FS","Sup",0.139534532275973,"FS","Sup",0.946011463103962,"FS","Sup","327"
